Varroa Population Simulation - Oct 15,2019  02:36:21 AM
VarroaPop Version 3.3.1.1 March 2019

                                        Capped  Capped                                                                                                                     Prop           Conc          Conc                                             
            Colony  Adult  Adult         Drone   Wkr    Drone  Wkr    Drone  Wkr  Total                                          Free   DBrood WBrood DMite  WMite  Mites  Mites  Colony Pollen Colony Nectar   Dead   Dead   Dead   Dead   Dead    Queen      Ave
     Date   Size   Drones   Wkr   Forgrs Brood  Brood   Larv   Larv    Eggs  Eggs  Eggs  DD    L    N     P      dd    l    n    Mites  Mites  Mites  /Cell  /Cell  Dying  Dying  Pollen  Pest  Nectar  Pest    DLarv  WLarv  DAdlt  WAdlt  Forgrs  Strength   Temp   Rain
08/09/2090  59773   1253  38513  17931   1811  30980    695  10282    242   6195   2188 1.00 1.00 0.87 2956.22 38.99 14.52 18793.00      0      0      0   0.00   0.00      0   0.00 25074.7  0.000    0.0  0.000      0      0      0      0      0      5.000   38.990  0.250
08/10/2090  62222   1356  39573  18666   1828  30950    641   9992    251   6313   2232 1.00 1.00 0.89 2955.42 38.94 14.47 20007.00      0      0      0   0.00   0.00      0   0.00 24848.3  0.000    0.0  0.000      0      0      0      0      0      5.000   38.935  0.000
08/11/2090  64704   1458  40609  19411   1840  30721    590   9906    261   6432   2274 1.00 1.00 0.91 2954.62 37.76 14.43 21293.00      0      0      0   0.00   0.00      0   0.00 24616.7  0.000    0.0  0.000      0      0      0      0      0      5.000   37.760  0.000
08/12/2090  67197   1560  41592  20159   1843  30216    547  10124    270   6551   2317 1.00 1.00 0.92 2953.82 36.82 14.38 22637.00      0      0      0   0.00   0.00      0   0.00 24379.1  0.000    0.0  0.000      0      0      0      0      0      5.000   36.825  0.000
08/13/2090  69685   1658  42536  20905   1811  29766    541  10328    279   6669   2358 1.00 1.00 0.94 2953.00 37.74 14.33 24045.00      0      0      0   0.00   0.00      0   0.00 24135.5  0.000    0.0  0.000      0      0      0      0      0      5.000   37.740  0.000
08/14/2090  70846   1756  43415  21253   1749  29366    564  10523    288   6785   2399 1.00 1.00 0.96 2952.19 33.53 14.28 25491.00      0      0      0   0.00   0.00      0   0.00 25518.5  0.000    0.0  0.000      0      0      0      0      0      5.000   33.530  0.000
08/15/2090  71984   1852  44246  21595   1689  29005    586  10720    293   6867   2403 1.00 1.00 0.96 2951.36 32.28 14.24 25675.00      0      0      0   0.00   0.00      0   0.00 26924.5  0.000    0.0  0.000      0      0      0      0      0      5.000   32.285  0.000
08/16/2090  73099   1946  45055  21929   1631  28684    608  10917    293   6875   2367 0.98 1.00 0.96 2950.54 30.13 14.19 25886.00      0      0      0   0.00   0.00      0   0.00 28353.1  0.000    0.0  0.000      0      0      0      0      0      5.000   30.130  0.000
08/17/2090  74206   2036  45784  22261   1576  28402    629  11113    290   6858   2379 0.99 1.00 0.96 2949.70 30.33 14.14 26098.00      0      0      0   0.00   0.00      0   0.00 29804.4  0.000    0.0  0.000      0      0      0      0      0      5.000   30.330  0.000
08/18/2090  76678   2123  46459  23003   1522  28161    647  11274    289   6876   2420 1.00 1.00 0.97 2948.86 33.00 14.09 26386.00      0      0      0   0.00   0.00      0   0.00 29543.4  0.000    0.0  0.000      0      0      0      0      0      5.000   33.000  0.425
08/19/2090  77682   2206  47060  23304   1472  27960    659  11360    292   6948   2442 0.99 1.00 0.98 2948.02 30.72 14.04 28096.00      0      0      0   0.00   0.00      0   0.00 31067.7  0.000    0.0  0.000      0      0      0      0      0      5.000   30.720  0.000
08/20/2090  78699   2284  47595  23609   1425  27798    668  11420    294   7005   2438 0.99 1.00 0.99 2947.17 30.41 13.99 28416.00      0      0      0   0.00   0.00      0   0.00 32613.3  0.000    0.0  0.000      0      0      0      0      0      5.000   30.410  0.000
08/21/2090  79787   2358  48066  23936   1381  27675    675  11481    297   7062   2481 1.00 1.00 0.99 2946.32 33.53 13.94 28820.00      0      0      0   0.00   0.00      0   0.00 34182.0  0.000    0.0  0.000      0      0      0      0      0      5.000   33.530  0.000
08/22/2090  81051   2425  48474  24315   1340  27590    681  11523    298   7113   2493 1.00 1.00 1.00 2945.45 34.68 13.89 29363.00      0      0      0   0.00   0.00      0   0.00 35777.7  0.000    0.0  0.000      0      0      0      0      0      5.000   34.680  0.000
08/23/2090  82226   2485  48755  24667   1303  27579    683  11558    300   7175   2502 1.00 1.00 1.00 2944.59 33.25 13.84 30152.00      0      0      0   0.00   0.00      0   0.00 37399.0  0.000    0.0  0.000      0      0      0      0      0      5.000   33.250  0.000
08/24/2090  71014   2538  48823  19653   1270  27698    684  11668    299   7190   2494 1.00 1.00 1.00 2943.72 31.22 13.79 30986.00      0      0      0   0.00   0.00      0   0.00 38655.9  0.000    0.0  0.000      0      0      0      0      0      5.000   31.220  0.000
08/25/2090  71435   2583  48581  20271   1237  28095    686  11778    269   6855   2129 0.96 1.00 0.88 2942.84 28.82 13.74 19653.00      0      0      0   0.00   0.00      0   0.00 39961.9  0.000    0.0  0.000      0      0      0      0      0      5.000   28.820  0.000
08/26/2090  71854   2618  48350  20886   1206  28478    690  11857    237   6450   2066 0.93 1.00 0.89 2941.96 26.59 13.69 20271.00      0      0      0   0.00   0.00      0   0.00 41316.5  0.000    0.0  0.000      0      0      0      0      0      5.000   26.585  0.000
08/27/2090  72262   2614  48128  21520   1209  28831    693  11910    208   6106   2121 0.94 1.00 0.90 2941.07 27.51 13.64 20886.00      0      0      0   0.00   0.00      0   0.00 42721.1  0.000    0.0  0.000      0      0      0      0      0      5.000   27.515  0.000
08/28/2090  70886   2579  47903  20404   1239  29145    666  11628    209   6114   2137 0.94 1.00 0.91 2940.18 27.43 13.59 21520.00      0      0      0   0.00   0.00      0   0.00 44044.1  0.000    0.0  0.000      0      0      0      0      0      5.000   27.435  0.000
08/29/2090  71131   2543  47679  20909   1267  29460    635  11245    209   6160   2111 0.95 1.00 0.89 2939.28 27.69 13.53 20404.00      0      0      0   0.00   0.00      0   0.00 45407.3  0.000    0.0  0.000      0      0      0      0      0      5.000   27.695  0.000
08/30/2090  71348   2506  47457  21385   1291  29749    607  10903    207   6165   2124 0.94 1.00 0.90 2938.38 27.60 13.48 20909.00      0      0      0   0.00   0.00      0   0.00 46808.1  0.000    0.0  0.000      0      0      0      0      0      5.000   27.605  0.000
08/31/2090  71541   2469  47255  21462   1313  30007    578  10567    205   6207   2178 0.96 1.00 0.91 2937.47 28.71 13.43 21385.00      0      0      0   0.00   0.00      0   0.00 48216.4  0.000    0.0  0.000      0      0      0      0      0      5.000   28.705  0.000
09/01/2090  71709   2430  47059  21512   1333  30218    546  10215    205   6251   2156 0.95 1.00 0.91 2936.55 27.76 13.38 21817.00      0      0      0   0.00   0.00      0   0.00 49630.9  0.000    0.0  0.000      0      0      0      0      0      5.000   27.760  0.000
09/02/2090  71857   2390  46891  21557   1349  30053    514  10213    204   6249   2121 0.93 1.00 0.92 2935.63 26.61 13.32 22220.00      0      0      0   0.00   0.00      0   0.00 51049.2  0.000    0.0  0.000      0      0      0      0      0      5.000   26.610  0.000
09/03/2090  71998   2352  46763  21599   1361  29788    484  10324    203   6271   2199 0.96 1.00 0.92 2934.71 28.37 13.27 22576.00      0      0      0   0.00   0.00      0   0.00 52469.8  0.000    0.0  0.000      0      0      0      0      0      5.000   28.365  0.000
09/04/2090  72131   2313  46674  21639   1341  29539    482  10360    203   6301   2185 0.95 1.00 0.93 2933.78 27.75 13.22 22883.00      0      0      0   0.00   0.00      0   0.00 53891.2  0.000    0.0  0.000      0      0      0      0      0      5.000   27.755  0.000
09/05/2090  72227   2275  46592  21668   1316  29300    481  10348    201   6321   2140 0.92 1.00 0.93 2932.84 26.47 13.17 23144.00      0      0      0   0.00   0.00      0   0.00 55313.0  0.000    0.0  0.000      0      0      0      0      0      5.000   26.465  0.000
09/06/2090  72250   2239  46476  21675   1290  29073    479  10435    201   6365   2242 0.97 1.00 0.93 2931.90 28.96 13.11 23360.00      0      0      0   0.00   0.00      0   0.00 56733.7  0.000    0.0  0.000      0      0      0      0      0      5.000   28.960  0.000
09/07/2090  72248   2205  46373  21674   1262  28846    476  10496    200   6426   2245 0.97 0.99 0.93 2930.95 29.44 13.06 23535.00      0      0      0   0.00   0.00      0   0.00 58152.9  0.000    0.0  0.000      0      0      0      0      0      5.000   29.440  0.000
09/08/2090  72246   2169  46311  21673   1232  28631    473  10462    201   6532   2246 0.99 0.98 0.94 2930.00 30.33 13.01 23670.00      0      0      0   0.00   0.00      0   0.00 59570.9  0.000    0.0  0.000      0      0      0      0      0      5.000   30.330  0.000
09/09/2090  72224   2131  46268  21667   1204  28376    473  10549    197   6520   2227 0.99 0.96 0.94 2929.04 30.66 12.95 23766.00      0      0      0   0.00   0.00      0   0.00 60987.2  0.000    0.0  0.000      0      0      0      0      0      5.000   30.660  0.000
09/10/2090  74526   2093  46223  22357   1177  28090    471  10673    191   6404   2124 0.96 0.95 0.94 2928.08 28.44 12.90 23825.00      0      0      0   0.00   0.00      0   0.00 60736.6  0.000    0.0  0.000      0      0      0      0      0      5.000   28.440  0.675
09/11/2090  74523   2056  46218  22356   1148  27840    469  10723    186   6266   2103 0.94 0.94 0.96 2927.11 27.15 12.85 26210.00      0      0      0   0.00   0.00      0   0.00 62199.9  0.000    0.0  0.000      0      0      0      0      0      5.000   27.150  0.000
09/12/2090  74501   2021  46226  22350   1116  27564    466  10768    180   6085   2040 0.92 0.92 0.96 2926.14 26.33 12.79 26249.00      0      0      0   0.00   0.00      0   0.00 63661.8  0.000    0.0  0.000      0      0      0      0      0      5.000   26.330  0.000
09/13/2090  74477   1986  46312  22343   1086  27236    459  10756    171   5847   1876 0.86 0.91 0.96 2925.16 23.35 12.74 26254.00      0      0      0   0.00   0.00      0   0.00 65121.9  0.000    0.0  0.000      0      0      0      0      0      5.000   23.350  0.000
09/14/2090  74450   1954  46556  22335   1054  27015    452  10624    161   5608   1855 0.87 0.89 0.96 2924.17 23.56 12.68 26179.00      0      0      0   0.00   0.00      0   0.00 66580.5  0.000    0.0  0.000      0      0      0      0      0      5.000   23.565  0.000
09/15/2090  74088   1923  46728  22226   1019  27135    445  10427    153   5427   1850 0.88 0.88 0.96 2923.18 24.24 12.63 25940.00      0      0      0   0.00   0.00      0   0.00 68032.7  0.000    0.0  0.000      0      0      0      0      0      5.000   24.235  0.000
09/16/2090  73671   1896  46785  22101    987  27318    429  10071    152   5478   1926 0.94 0.87 0.96 2922.19 27.19 12.58 25437.00      0      0      0   0.00   0.00      0   0.00 69477.8  0.000    0.0  0.000      0      0      0      0      0      5.000   27.195  0.000
09/17/2090  73342   1902  46847  22002    955  27429    413   9712    148   5480   1853 0.92 0.85 0.95 2921.19 26.35 12.52 24990.00      0      0      0   0.00   0.00      0   0.00 70917.6  0.000    0.0  0.000      0      0      0      0      0      5.000   26.345  0.000
09/18/2090  73025   1905  46887  21907    951  27425    397   9450    143   5466   1832 0.93 0.84 0.95 2920.18 26.93 12.47 24593.00      0      0      0   0.00   0.00      0   0.00 72352.2  0.000    0.0  0.000      0      0      0      0      0      5.000   26.930  0.000
09/19/2090  72680   1902  46865  21804    947  27424    384   9283    135   5302   1755 0.91 0.82 0.94 2919.17 25.89 12.41 24233.00      0      0      0   0.00   0.00      0   0.00 73781.6  0.000    0.0  0.000      0      0      0      0      0      5.000   25.890  0.000
09/20/2090  69962   1898  46817  20988    938  27349    370   9107    127   5095   1637 0.87 0.81 0.94 2918.15 23.78 12.36 23913.00      0      0      0   0.00   0.00      0   0.00 75155.1  0.000    0.0  0.000      0      0      0      0      0      5.000   23.780  0.000
09/21/2090  69678   1891  46781  20903    928  27065    354   9069    115   4776   1501 0.84 0.79 0.91 2917.13 22.55 12.30 21247.00      0      0      0   0.00   0.00      0   0.00 76524.2  0.000    0.0  0.000      0      0      0      0      0      5.000   22.545  0.000
09/22/2090  69368   1879  46684  20805    918  26781    339   8977    105   4578   1546 0.89 0.78 0.90 2916.10 24.63 12.25 21006.00      0      0      0   0.00   0.00      0   0.00 77887.9  0.000    0.0  0.000      0      0      0      0      0      5.000   24.630  0.000
09/23/2090  69090   1863  46515  20712    902  26527    326   8775    100   4575   1630 0.96 0.76 0.90 2915.07 28.49 12.20 20805.00      0      0      0   0.00   0.00      0   0.00 79246.6  0.000    0.0  0.000      0      0      0      0      0      5.000   28.490  0.000
09/24/2090  69051   1845  46383  20715    884  26272    308   8367    101   4705   1631 0.98 0.75 0.90 2914.03 29.89 12.14 20712.00      0      0      0   0.00   0.00      0   0.00 80607.3  0.000    0.0  0.000      0      0      0      0      0      5.000   29.890  0.000
09/25/2090  69260   1823  46200  20778    866  25960    291   8075     99   4716   1555 0.95 0.73 0.90 2912.98 28.10 12.09 20823.00      0      0      0   0.00   0.00      0   0.00 81972.5  0.000    0.0  0.000      0      0      0      0      0      5.000   28.105  0.000
09/26/2090  69368   1797  45969  20810    850  25672    274   7884     96   4661   1571 0.98 0.72 0.91 2911.94 29.68 12.03 21237.00      0      0      0   0.00   0.00      0   0.00 83340.1  0.000    0.0  0.000      0      0      0      0      0      5.000   29.680  0.000
09/27/2090  69525   1769  45873  20857    829  25209    261   7770     92   4610   1576 1.00 0.70 0.91 2910.88 31.12 11.98 21602.00      0      0      0   0.00   0.00      0   0.00 84711.1  0.000    0.0  0.000      0      0      0      0      0      5.000   31.120  0.000
09/28/2090  69646   1738  45768  20893    806  24629    247   7696     89   4545   1487 0.96 0.69 0.91 2909.82 28.39 11.92 21883.00      0      0      0   0.00   0.00      0   0.00 86084.6  0.000    0.0  0.000      0      0      0      0      0      5.000   28.390  0.000
09/29/2090  69728   1705  45625  20918    784  23916    235   7769     82   4299   1319 0.87 0.67 0.92 2908.75 23.52 11.87 22140.00      0      0      0   0.00   0.00      0   0.00 87459.0  0.000    0.0  0.000      0      0      0      0      0      5.000   23.520  0.000
09/30/2090  69758   1677  45445  20927    755  23267    226   7802     74   3958   1227 0.82 0.66 0.92 2907.68 21.60 11.82 22398.00      0      0      0   0.00   0.00      0   0.00 88833.2  0.000    0.0  0.000      0      0      0      0      0      5.000   21.600  0.000
10/01/2090  69647   1648  45167  20894    721  22800    221   7666     68   3724   1247 0.85 0.64 0.92 2906.61 22.94 11.76 22636.00      0      0      0   0.00   0.00      0   0.00 90205.6  0.000    0.0  0.000      0      0      0      0      0      5.000   22.935  0.000
10/02/2090  69474   1617  44829  20842    688  22355    212   7363     62   3512   1100 0.77 0.63 0.93 2905.52 19.54 11.71 22832.00      0      0      0   0.00   0.00      0   0.00 90339.7  0.000    0.0  0.000      0      0      0      0      0      5.000   19.540  0.000
10/03/2090  69197   1582  44417  20759    658  21898    200   7044     57   3378   1089 0.78 0.61 0.93 2904.44 19.91 11.65 23028.00      0      0      0   0.00   0.00      0   0.00 90471.4  0.000    0.0  0.000      0      0      0      0      0      5.000   19.915  0.000
10/04/2090  68722   1545  43839  20616    631  21614    188   6729     54   3324   1190 0.87 0.60 0.93 2903.34 23.81 11.60 23198.00      0      0      0   0.00   0.00      0   0.00 90600.5  0.000    0.0  0.000      0      0      0      0      0      5.000   23.805  0.000
10/05/2090  68186   1506  43247  20455    601  21357    175   6265     55   3454   1232 0.93 0.58 0.93 2902.25 26.52 11.54 23338.00      0      0      0   0.00   0.00      0   0.00 90727.0  0.000    0.0  0.000      0      0      0      0      0      5.000   26.525  0.000
10/06/2090  67639   1464  42989  20291    574  21016    161   5877     55   3527   1161 0.90 0.56 0.93 2901.14 24.99 11.49 23433.00      0      0      0   0.00   0.00      0   0.00 90850.8  0.000    0.0  0.000      0      0      0      0      0      5.000   24.990  0.000
10/07/2090  67196   1416  42867  20158    552  20435    150   5754     52   3450   1110 0.88 0.55 0.93 2900.03 24.42 11.44 23186.00      0      0      0   0.00   0.00      0   0.00 90972.3  0.000    0.0  0.000      0      0      0      0      0      5.000   24.415  0.000
10/08/2090  66670   1368  42621  20001    529  19835    141   5761     49   3356   1134 0.93 0.53 0.93 2898.92 26.98 11.38 22913.00      0      0      0   0.00   0.00      0   0.00 91091.4  0.000    0.0  0.000      0      0      0      0      0      5.000   26.975  0.000
10/09/2090  66113   1348  42341  19833    503  19274    134   5680     46   3294   1096 0.93 0.52 0.92 2897.80 26.97 11.33 22681.00      0      0      0   0.00   0.00      0   0.00 91208.1  0.000    0.0  0.000      0      0      0      0      0      5.000   26.970  0.000
10/10/2090  65465   1331  42009  19639    474  18645    128   5692     42   3206   1019 0.90 0.50 0.92 2896.68 25.10 11.27 22424.00      0      0      0   0.00   0.00      0   0.00 91322.2  0.000    0.0  0.000      0      0      0      0      0      5.000   25.100  0.000
10/11/2090  64700   1308  41551  19410    449  18118    122   5739     37   3017    941 0.86 0.49 0.92 2895.54 23.33 11.22 22125.00      0      0      0   0.00   0.00      0   0.00 91433.6  0.000    0.0  0.000      0      0      0      0      0      5.000   23.330  0.000
10/12/2090  63761   1282  40910  19128    422  17822    118   5650     33   2777    852 0.81 0.47 0.91 2894.41 21.13 11.17 21841.00      0      0      0   0.00   0.00      0   0.00 91542.1  0.000    0.0  0.000      0      0      0      0      0      5.000   21.130  0.000
10/13/2090  62856   1257  40336  18856    396  17521    113   5444     29   2499    736 0.73 0.45 0.91 2893.27 18.03 11.11 21569.00      0      0      0   0.00   0.00      0   0.00 91647.9  0.000    0.0  0.000      0      0      0      0      0      5.000   18.030  0.000
10/14/2090  62020   1228  39877  18606    376  17070    105   5229     25   2318    756 0.78 0.44 0.91 2892.12 19.89 11.06 21263.00      0      0      0   0.00   0.00      0   0.00 91750.9  0.000    0.0  0.000      0      0      0      0      0      5.000   19.885  0.000
10/15/2090  61186   1192  39344  18355    362  16567     96   4977     21   2130    661 0.71 0.42 0.90 2890.97 17.42 11.01 20915.00      0      0      0   0.00   0.00      0   0.00 91854.5  0.000    0.0  0.000      0      0      0      0      0      5.000   17.420  0.000
10/16/2090  60617   1157  38751  18185    346  16161     87   4587     18   2087    691 0.78 0.40 0.90 2889.81 19.78 10.95 20650.00      0      0      0   0.00   0.00      0   0.00 91952.7  0.000    0.0  0.000      0      0      0      0      0      5.000   19.780  0.000
10/17/2090  60127   1124  38217  18038    328  15703     78   4253     16   1939    606 0.71 0.39 0.90 2888.65 17.35 10.90 20709.00      0      0      0   0.00   0.00      0   0.00 92051.9  0.000    0.0  0.000      0      0      0      0      0      5.000   17.355  0.000
10/18/2090  59588   1090  37589  17876    310  15163     68   3901     14   1825    544 0.66 0.37 0.90 2887.48 15.89 10.85 20786.00      0      0      0   0.00   0.00      0   0.00 92148.9  0.000    0.0  0.000      0      0      0      0      0      5.000   15.885  0.000
10/19/2090  58944   1053  36870  17683    293  14633     59   3657     13   1747    612 0.78 0.36 0.90 2886.31 19.90 10.80 20909.00      0      0      0   0.00   0.00      0   0.00 92241.3  0.000    0.0  0.000      0      0      0      0      0      5.000   19.895  0.000
10/20/2090  58161   1019  35984  17448    274  14181     52   3415     11   1681    538 0.72 0.34 0.90 2885.13 17.61 10.74 21021.00      0      0      0   0.00   0.00      0   0.00 92333.5  0.000    0.0  0.000      0      0      0      0      0      5.000   17.615  0.000
10/21/2090  57272    981  35027  17181    255  13704     45   3227      9   1588    449 0.63 0.32 0.90 2883.94 14.73 10.69 21158.00      0      0      0   0.00   0.00      0   0.00 92423.3  0.000    0.0  0.000      0      0      0      0      0      5.000   14.730  0.000
10/22/2090  56350    942  34190  16905    237  13227     39   3086      7   1400    421 0.62 0.31 0.91 2882.75 14.45 10.64 21264.00      0      0      0   0.00   0.00      0   0.00 92510.5  0.000    0.0  0.000      0      0      0      0      0      5.000   14.455  0.000
10/23/2090  55303    900  33230  16590    221  12799     34   2966      6   1307    443 0.69 0.29 0.90 2881.56 16.72 10.59 21218.00      0      0      0   0.00   0.00      0   0.00 92595.0  0.000    0.0  0.000      0      0      0      0      0      5.000   16.715  0.000
10/24/2090  56332    858  32320  16899    206  12413     29   2728      5   1301    442 0.73 0.27 0.90 2880.36 18.08 10.53 21173.00      0      0      0   0.00   0.00      0   0.00 92431.1  0.000    0.0  0.000      0      0      0      0      0      5.000   18.080  1.725
10/25/2090  57464    819  31667  17239    190  11842     25   2547      4   1275    395 0.67 0.26 0.93 2879.15 16.19 10.48 23154.00      0      0      0   0.00   0.00      0   0.00 92268.8  0.000    0.0  0.000      0      0      0      0      0      5.000   16.190  1.300
10/26/2090  58633    776  31076  17589    177  11170     22   2448      3   1231    399 0.71 0.24 0.95 2877.94 17.44 10.43 24978.00      0      0      0   0.00   0.00      0   0.00 92100.4  0.000    0.0  0.000      0      0      0      0      0      5.000   17.440  3.100
10/27/2090  59736    735  30420  17920    165  10633     18   2282      2   1164    374 0.70 0.23 0.97 2876.72 17.08 10.38 26781.00      0      0      0   0.00   0.00      0   0.00 91926.1  0.000    0.0  0.000      0      0      0      0      0      5.000   17.085  1.800
10/28/2090  58743    702  29639  17622    150  10073     15   2141      1   1063    293 0.58 0.21 0.99 2875.50 13.33 10.33 28581.00      0      0      0   0.00   0.00      0   0.00 92022.0  0.000    0.0  0.000      0      0      0      0      0      5.000   13.330  0.000
10/29/2090  57699    670  28952  17309    135   9402     12   2091      0    912    246 0.53 0.19 0.99 2874.27 11.86 10.28 28402.00      0      0      0   0.00   0.00      0   0.00 92115.1  0.000    0.0  0.000      0      0      0      0      0      5.000   11.860  0.000
10/30/2090  56631    637  28248  16989    121   8739      9   2046      0    794    256 0.61 0.18 0.98 2873.04 14.06 10.23 28077.00      0      0      0   0.00   0.00      0   0.00 92205.3  0.000    0.0  0.000      0      0      0      0      0      5.000   14.060  0.000
10/31/2090  57602    602  27543  17280    107   8174      7   1897      0    732    230 0.60 0.16 0.98 2871.80 13.93 10.18 27746.00      0      0      0   0.00   0.00      0   0.00 92033.1  0.000    0.0  0.000      0      0      0      0      0      5.000   13.930  0.500
11/01/2090  56400    571  26874  16920     93   7686      5   1702      0    645    159 0.46 0.14 1.00 2870.56 9.88 10.13 29457.00      0      0      0   0.00   0.00      0   0.00 92123.7  0.000    0.0  0.000      0      0      0      0      0      5.000    9.880  0.000
11/02/2090  55014    540  26249  16504     81   7237      3   1565      0    550    161 0.52 0.13 0.99 2869.31 11.64 10.08 28955.00      0      0      0   0.00   0.00      0   0.00 92211.1  0.000    0.0  0.000      0      0      0      0      0      5.000   11.640  0.000
11/03/2090  53513    509  25464  16053     70   6906      2   1398      0    501    181 0.68 0.11 0.98 2868.05 16.32 10.03 28225.00      0      0      0   0.00   0.00      0   0.00 92295.1  0.000    0.0  0.000      0      0      0      0      0      5.000   16.315  0.150
11/04/2090  54207    481  24617  16262     60   6532      1   1183      0    506    164 0.72 0.10 0.98 2866.79 17.76 9.98 27540.00      0      0      0   0.00   0.00      0   0.00 92129.7  0.000    0.0  0.000      0      0      0      0      0      5.000   17.765  0.450
11/05/2090  54811    458  23674  16443     51   6170      0   1052      0    465    120 0.63 0.08 0.99 2865.53 14.67 9.94 29109.00      0      0      0   0.00   0.00      0   0.00 91959.7  0.000    0.0  0.000      0      0      0      0      0      5.000   14.670  0.950
11/06/2090  53274    433  22835  15982     43   5731      0    987      0    356     72 0.46 0.06 1.00 2864.26 10.06 9.89 30679.00      0      0      0   0.00   0.00      0   0.00 92045.7  0.000    0.0  0.000      0      0      0      0      0      5.000   10.060  0.000
11/07/2090  53819    406  21895  16145     36   5387      0    895      0    259     67 0.57 0.05 1.00 2862.98 13.14 9.84 30006.00      0      0      0   0.00   0.00      0   0.00 91875.9  0.000    0.0  0.000      0      0      0      0      0      5.000   13.140  3.425
11/08/2090  54302    378  20889  16290     30   5077      0    785      0    186     47 0.60 0.03 1.00 2861.70 14.00 9.80 31518.00      0      0      0   0.00   0.00      0   0.00 91702.0  0.000    0.0  0.000      0      0      0      0      0      5.000   14.000  1.625
11/09/2090  52709    352  20037  15812     25   4629      0    698      0    136     22 0.56 0.02 1.00 2860.41 12.85 9.75 33035.00      0      0      0   0.00   0.00      0   0.00 91789.4  0.000    0.0  0.000      0      0      0      0      0      5.000   12.845  0.000
11/10/2090  53188    326  19277  15956     20   4256      0    604      0     70      1 0.53 0.00 1.00 2859.12 11.93 9.70 32320.00      0      0      0   0.00   0.00      0   0.00 91616.5  0.000    0.0  0.000      0      0      0      0      0      5.000   11.935  9.750
11/11/2090  53579    300  18519  16073     16   3990      0    470      0     23      0 0.48 0.00 1.00 2857.82 10.57 9.66 33585.00      0      0      0   0.00   0.00      0   0.00 91440.3  0.000    0.0  0.000      0      0      0      0      0      5.000   10.575  0.300
11/12/2090  53943    276  17713  16182     12   3735      0    328      0      1      0 0.50 0.00 1.00 2856.52 10.95 9.62 34760.00      0      0      0   0.00   0.00      0   0.00 91260.8  0.000    0.0  0.000      0      0      0      0      0      5.000   10.950  4.050
11/13/2090  54331    255  17072  16299      9   3414      0    209      0      0      0 0.55 0.00 1.00 2855.21 12.49 9.57 35954.00      0      0      0   0.00   0.00      0   0.00 91078.3  0.000    0.0  0.000      0      0      0      0      0      5.000   12.490  1.475
11/14/2090  54720    235  16442  16416      7   3045      0    137      0      0      0 0.29 0.00 1.00 2853.89 5.75 9.53 37004.00      0      0      0   0.00   0.00      0   0.00 90892.9  0.000    0.0  0.000      0      0      0      0      0      5.000    5.750  0.000
11/15/2090  55060    215  15664  16518      5   2719      0     70      0      0      0 0.29 0.00 1.00 2852.58 5.81 9.49 38043.00      0      0      0   0.00   0.00      0   0.00 90704.5  0.000    0.0  0.000      0      0      0      0      0      5.000    5.805  0.000
11/16/2090  55407    199  14849  16622      3   2369      0     23      0      0      0 0.27 0.00 1.00 2851.25 5.36 9.44 39181.00      0      0      0   0.00   0.00      0   0.00 90513.0  0.000    0.0  0.000      0      0      0      0      0      5.000    5.365  0.000
11/17/2090  55730    183  14079  16719      2   2017      0      1      0      0      0 0.45 0.00 1.00 2849.92 9.69 9.40 40359.00      0      0      0   0.00   0.00      0   0.00 90318.6  0.000    0.0  0.000      0      0      0      0      0      5.000    9.690  1.800
11/18/2090  55969    165  13277  16790      1   1726      0      0      0      0      0 0.31 0.00 1.00 2848.58 6.24 9.36 41468.00      0      0      0   0.00   0.00      0   0.00 90121.6  0.000    0.0  0.000      0      0      0      0      0      5.000    6.245  1.950
11/19/2090  56161    147  12405  16848      0   1480      0      0      0      0      0 0.22 0.00 1.00 2847.24 4.10 9.32 42527.00      0      0      0   0.00   0.00      0   0.00 89922.1  0.000    0.0  0.000      0      0      0      0      0      5.000    4.095  0.000
11/20/2090  56364    130  11579  16909      0   1224      0      0      0      0      0 0.26 0.00 1.00 2845.90 5.09 9.28 43609.00      0      0      0   0.00   0.00      0   0.00 89720.0  0.000    0.0  0.000      0      0      0      0      0      5.000    5.090  0.000
11/21/2090  56542    114  10803  16962      0    994      0      0      0      0      0 0.27 0.00 1.00 2844.54 5.26 9.25 44655.00      0      0      0   0.00   0.00      0   0.00 89515.7  0.000    0.0  0.000      0      0      0      0      0      5.000    5.255  0.425
11/22/2090  56648     98  10033  16994      0    835      0      0      0      0      0 0.26 0.00 1.00 2843.19 5.10 9.21 45625.00      0      0      0   0.00   0.00      0   0.00 89309.4  0.000    0.0  0.000      0      0      0      0      0      5.000    5.095  0.250
11/23/2090  56757     84   9352  17027      0    674      0      0      0      0      0 0.14 0.00 1.00 2841.82 2.50 9.17 46517.00      0      0      0   0.00   0.00      0   0.00 89101.2  0.000    0.0  0.000      0      0      0      0      0      5.000    2.500  0.000
11/24/2090  56888     72   8805  17066      0    493      0      0      0      0      0 0.02 0.00 1.00 2840.46 -0.09 9.14 47321.00      0      0      0   0.00   0.00      0   0.00 88891.4  0.000    0.0  0.000      0      0      0      0      0      5.000   -0.090  0.000
11/25/2090  57002     61   8221  17100      0    329      0      0      0      0      0 0.16 0.00 1.00 2839.08 2.95 9.10 48011.00      0      0      0   0.00   0.00      0   0.00 88680.0  0.000    0.0  0.000      0      0      0      0      0      5.000    2.955  0.000
